front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit,seed
23.207961720673673,11.188392883012394,0.05049606246027079,0.05206908195680699,standard,differential_evolution,qualifying,50.30580529793561,85.56533500293321,1.47,0.01885933899755441,0.01885933899755441,2940.0,53.25432449346408,250.0,10487.276422359346,2257.573664616266,7876.979705492644,16,0.64,False,balance;balance_shift,50.30580529793561,False,Velocity Park,42
11.412660218314743,29.512447032735118,0.04783419105971059,0.07537289373746292,standard,random,qualifying,51.34478430666064,79.30351358598436,1.47,0.01839990382832906,0.01839990382832906,2940.0,53.29136743210256,200.0,10556.175950228402,2936.2799083728883,8447.953930667632,16,0.52,False,balance_shift,51.34478430666064,False,Velocity Park,42
15.62434051064092,14.458158019199306,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.23345855837139,88.91801959122427,1.18,0.017004430629175858,0.017004430629175858,2360.0,68.13116128206084,175.0,12073.898746931443,2279.0046431792257,11391.072347155809,16,0.48000000000000004,True,,38.23345855837139,True,Apex Ring,42
15.62434051064092,14.278271069654568,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.23631830216349,89.00194947141199,1.18,0.01699643045407163,0.01699643045407163,2360.0,68.12872049961634,175.0,12055.179079433497,2267.810366195862,11382.377981878575,16,0.48000000000000004,True,,38.23631830216349,True,Apex Ring,42
15.62434051064092,14.648038980756315,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.23983798942762,88.82952210089722,1.18,0.01700874498389477,0.01700874498389477,2360.0,68.09861843689684,150.0,12088.18766406995,2289.923160221094,11400.47114657504,16,0.48000000000000004,True,,38.23983798942762,False,Apex Ring,42
15.62434051064092,14.721359549995794,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.24274288199814,88.7949315826899,1.18,0.017010799338525878,0.017010799338525878,2360.0,68.08459076495811,150.0,12093.430337735046,2294.1264085592643,11406.835063872899,16,0.48000000000000004,True,,38.24274288199814,False,Apex Ring,42
15.62434051064092,13.987207871158645,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.25607965947461,89.0419076752493,1.18,0.016962144247900716,0.016962144247900716,2360.0,68.08936094732671,175.0,12012.674526437766,2247.6362657377326,11328.807130321673,16,0.48000000000000004,True,,38.25607965947461,True,Apex Ring,42
15.62434051064092,15.194247132368426,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.261995612752195,88.56867241071188,1.18,0.017023512817982315,0.017023512817982315,2360.0,67.99264008152859,150.0,12126.94051963114,2321.7106227978106,11449.148154322034,17,0.48000000000000004,True,,38.261995612752195,False,Apex Ring,42
15.62434051064092,15.655945539540298,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.282508507277846,88.34166739114757,1.18,0.017033277153277817,0.017033277153277817,2360.0,67.88962603373825,150.0,12158.192372468859,2349.2354712110186,11469.185403820631,17,0.48000000000000004,True,,38.282508507277846,False,Apex Ring,42
15.627673848407383,15.655945539540298,0.029872161578330482,0.05832128435803828,standard,local,qualifying,38.28255537661246,88.34005107674753,1.18,0.017033369873441725,0.017033369873441725,2360.0,67.88972275447009,150.0,12158.437188150801,2349.393142602804,11468.900306381229,17,0.48000000000000004,True,,38.28255537661246,False,Apex Ring,42
