scenario_id,name,pressure_pa,temperature_k,grip,headwind_mps,crosswind_mps,aero_multiplier,density_multiplier,height_offset_m,baseline_lap_s,candidate_lap_s,delta_s,feasible,error
64,Dry,101325.0,288.15,0.9961274047625399,-4.289362750443534,0.06560837721301604,1.037412841797158,1.0016548338767972,0.0013657417056016788,39.25751011328679,39.11439641500473,-0.14311369828206466,True,
65,Dry,101325.0,288.15,0.9887057105561671,-1.889831320495258,-1.1254367058215662,1.0080610734648865,1.0112167622799946,-0.0007471663207726618,39.088210098588,38.82738120355196,-0.2608288950360418,True,
66,Dry,101325.0,288.15,0.9588023618024192,4.536787194123377,1.9511961586351236,0.9928977121257295,0.9896345325175832,0.0018304226357575104,38.79935430124706,38.14871612446516,-0.6506381767818965,True,
67,Dry,101325.0,288.15,1.040005026402227,-3.663477399603404,0.7985522002367493,0.9544158291473648,1.0130248872694712,0.0007320910245499114,38.66781997850759,38.64268215987643,-0.025137818631158382,True,
68,Dry,101325.0,288.15,0.9957218266494107,-3.7580279789789675,1.8331203617395269,0.960827306728133,0.9986403039313164,0.0018659898109150753,39.62258972411509,39.64547581878231,0.022886094667221357,True,
69,Dry,101325.0,288.15,1.0442288673220104,-1.3335997595172122,-1.9969056453459264,1.0270672330236665,1.0077364055086668,-0.0012698455225744255,38.21853126658164,37.71126107150274,-0.5072701950789025,True,
70,Dry,101325.0,288.15,0.9783271796120839,-3.0452609820835406,-0.7187929027862707,1.0333001359965894,1.0061631830233746,0.0013882265183596536,39.36034003554283,39.15222220466972,-0.20811783087311397,True,
71,Dry,101325.0,288.15,1.0211856220384687,-1.0109202190932587,0.4053256417629223,1.0222605444307131,0.9920056163180666,0.001946224839739174,38.56666344400728,38.024738514796816,-0.5419249292104666,True,
72,Dry,101325.0,288.15,1.0260758679567341,-2.113802601231256,0.5192762942708891,1.0087750927463932,1.0061793395706171,-0.001014525763731985,38.632253937586206,38.18362363471589,-0.44863030287031336,True,
73,Dry,101325.0,288.15,1.0174116532539454,3.2638141685782784,-1.193040235107349,1.022362412214925,1.0198374610239194,0.001782267383966279,38.08896292183016,37.42108473955316,-0.6678781822770006,True,
74,Dry,101325.0,288.15,1.030894304249558,3.562244223878757,1.3635444794838576,0.9653951181127468,0.9828728265302933,0.00035137365263166517,37.9647798574654,37.38377277009232,-0.5810070873730808,True,
75,Dry,101325.0,288.15,1.0115322915665461,-0.8337414706496835,-0.1834103175686752,1.02292538516392,0.9802098390902192,-0.0018890162778779339,38.631307351383114,38.26591367531952,-0.3653936760635972,True,
76,Dry,101325.0,288.15,0.9942778125218356,-2.828336156788355,1.356777053791539,1.0338232413969302,1.0131957634807085,-0.0005381533301127676,39.12017342735,38.85065494488492,-0.2695184824650738,True,
77,Dry,101325.0,288.15,1.0092223534984621,-2.6129495746346345,-1.744531360566254,0.9663449232426885,1.0032376324505146,0.0011480299989935234,38.97463955010741,38.89494294354048,-0.07969660656693378,True,
78,Dry,101325.0,288.15,1.0233878976596384,4.172248829022898,0.16689837845520517,1.0107865358747912,0.9881667836115405,0.0015454222307918859,37.95607172461114,37.30235196760955,-0.6537197570015891,True,
79,Dry,101325.0,288.15,1.0185593379496367,2.2951975847410804,0.6154214227543275,1.0213841165095383,1.0013157349669515,0.0001745163659018921,38.15456700157831,37.561739402703424,-0.5928275988748837,True,
80,Dry,101325.0,288.15,1.0202922684886633,3.6876246494708624,-0.994255170646781,1.0440373238087841,1.0017787344387339,-0.0019537880117932744,37.94661743127103,37.377305585300014,-0.5693118459710149,True,
81,Dry,101325.0,288.15,0.9628915971164719,-4.721778548517738,1.7456591030496091,1.0162502767832857,0.9998004151325861,0.0013353333379703307,40.212331940765374,40.18359293138003,-0.028739009385340353,True,
82,Dry,101325.0,288.15,0.956275679419972,3.711478982523314,-1.800592241888714,0.9999866859664497,0.9869946014226091,-0.0005730535300513871,38.86990415492613,38.381363470892595,-0.4885406840335378,True,
83,Dry,101325.0,288.15,1.0269944578384516,-1.3074841064554321,1.2244047277701324,1.0314339633626248,0.9936931903610658,-0.0002442792415063026,38.437740344716644,37.995628613524026,-0.44211173119261815,True,
