track_point_id,circuit_id,point_index,distance_m,step_m,x_m,y_m,heading_rad,curvature_1pm,classification,sector_id,is_synthetic,is_derived,data_source
10100281,101,281,1405.0,5.0,801.7849548249229,635.6487684606166,2.376023011854923,0.00210351056116062,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100282,101,282,1410.0,5.0,798.1614484197012,639.094050573402,2.3867432870972993,0.002066662084553214,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100283,101,283,1415.0,5.0,794.5031173122786,642.5023407301487,2.3959898066433993,0.0016016887670730379,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100284,101,284,1420.0,5.0,790.8176777842853,645.8813119125963,2.4026611758019616,0.0010652070405194928,straight,1011,False,True,OSM-derived smoothed centreline
10100285,101,285,1425.0,5.0,787.1142852862913,649.2406052981604,2.406647881384221,0.0005329580877882366,straight,1011,False,True,OSM-derived smoothed centreline
10100286,101,286,1430.0,5.0,783.401859137443,652.5899168334472,2.40810737871488,7.669562158615985e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100287,101,287,1435.0,5.0,779.6878196753856,655.9374398916639,2.407804641556481,-0.00015198800512072403,straight,1011,False,True,OSM-derived smoothed centreline
10100288,101,288,1440.0,5.0,775.9760405026205,659.2874688165134,2.4069270886596326,-0.0001797588310927908,straight,1011,False,True,OSM-derived smoothed centreline
10100289,101,289,1445.0,5.0,772.2672136788092,662.6407660245625,2.406083907305316,-0.00015560081679763993,straight,1011,False,True,OSM-derived smoothed centreline
10100290,101,290,1450.0,5.0,768.5609937943011,665.9969443814671,2.405375460294216,-0.00012778923309704406,straight,1011,False,True,OSM-derived smoothed centreline
10100291,101,291,1455.0,5.0,764.8569209453543,669.3554922337277,2.4048035994905117,-0.00010161213886294221,straight,1011,False,True,OSM-derived smoothed centreline
10100292,101,292,1460.0,5.0,761.1545654391545,672.7159331705379,2.4043467622579433,-8.293720600516054e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100293,101,293,1465.0,5.0,757.4536178377666,676.0779246264877,2.4039576640528066,-7.388822144423832e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100294,101,294,1470.0,5.0,753.7539171124797,679.441288164783,2.4036022171825087,-6.847383451290338e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100295,101,295,1475.0,5.0,750.0553684757839,682.8059185701098,2.403272424658075,-6.344981523983642e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100296,101,296,1480.0,5.0,746.3578874553256,686.1717221766244,2.4029677081238017,-5.843682891008489e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100297,101,297,1485.0,5.0,742.6613900252023,689.5386059870139,2.40268805608393,-5.342401606641196e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100298,101,298,1490.0,5.0,738.965792087476,692.9064770880242,2.4024334676826244,-4.84113728541148e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100299,101,299,1495.0,5.0,735.2710094727588,696.275242637094,2.40220394208364,-4.33988940273412e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100300,101,300,1500.0,5.0,731.5769579471284,699.6448098559458,2.401999478481722,-3.838657286091063e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100301,101,301,1505.0,5.0,727.8835532190097,703.0150860241444,2.401820076106354,-3.337440196834893e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100302,101,302,1510.0,5.0,724.1907109460279,706.3859784726237,2.4016657342299967,-2.836237165887716e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100303,101,303,1515.0,5.0,720.4983467418308,709.7573945771886,2.40153645217292,-2.3350472498822642e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100304,101,304,1520.0,5.0,716.8063761828955,713.1292417519894,2.401432229306692,-1.8338693384962575e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100305,101,305,1525.0,5.0,713.1147148153082,716.5014274429788,2.401353065060141,-1.332702294549151e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100306,101,306,1530.0,5.0,709.4232781615334,719.8738591213519,2.4012989589204543,-8.315448491039167e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100307,101,307,1535.0,5.0,705.7319817271652,723.2464442769731,2.4012699104373025,-3.3039579935337354e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100308,101,308,1540.0,5.0,702.0407410076739,726.6190904117939,2.4012659192237447,1.7074615363060334e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100309,101,309,1545.0,5.0,698.3494714951439,729.991705033265,2.4012869849562777,6.718822775906208e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100310,101,310,1550.0,5.0,694.6580886850086,733.3641956477464,2.4013331073762885,1.173013854006878e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100311,101,311,1555.0,5.0,690.9665080827891,736.7364697539197,2.4014042862886136,1.6741421897943947e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100312,101,312,1560.0,5.0,687.2746452108341,740.1084348362031,2.40150052156099,2.17526844749382e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100313,101,313,1565.0,5.0,683.582415615069,743.4799983581786,2.4016218131199527,2.6763938551182903e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100314,101,314,1570.0,5.0,679.8897348717567,746.8510677560279,2.4017681609509656,3.177519504380515e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100315,101,315,1575.0,5.0,676.1965185942713,750.2215504319869,2.4019395650919098,3.678646423892319e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100316,101,316,1580.0,5.0,672.5026824398913,753.5913537478177,2.4021360256300555,4.179775533932779e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100317,101,317,1585.0,5.0,668.8081421166137,756.9603850183046,2.4023575426968313,4.680907698465457e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100318,101,318,1590.0,5.0,665.1128133899927,760.3285515047767,2.4026041164618217,5.182043578200239e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100319,101,319,1595.0,5.0,661.4166120900062,763.6957604086607,2.4028757471259596,5.68318377205199e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100320,101,320,1600.0,5.0,657.7194541179556,767.0619188650668,2.403172434914227,6.184328612328252e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100321,101,321,1605.0,5.0,654.0212554533966,770.426933936414,2.4034941800674754,6.685478354020454e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100322,101,322,1610.0,5.0,650.3219321611128,773.7907126060952,2.4038409828327585,7.186633078251993e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100323,101,323,1615.0,5.0,646.6214003981272,777.1531617721874,2.4042128434553094,7.687792596219517e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100324,101,324,1620.0,5.0,642.9195764207602,780.5141882412117,2.404609762166493,8.18895654803107e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100325,101,325,1625.0,5.0,639.2163765917344,783.8736987219443,2.4050317391731197,8.690124291465512e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100326,101,326,1630.0,5.0,635.5117173873535,787.2315998193105,2.405478774544958,9.191271771735823e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100327,101,327,1635.0,5.0,631.8055154361003,790.5877980629824,2.4059508241376815,9.688575894912053e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100328,101,328,1640.0,5.0,628.097688994427,793.9422015251203,2.4064464208658682,0.00010098047475984358,straight,1011,False,True,OSM-derived smoothed centreline
10100329,101,329,1645.0,5.0,624.3881766842493,797.2947405492461,2.4069517647766516,9.963751609931958e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100330,101,330,1650.0,5.0,620.6770089148071,800.6454469427919,2.4074259823680624,8.85817685315052e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100331,101,331,1655.0,5.0,616.9643642371208,803.9945168392653,2.4078292970231474,7.240824013303814e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100332,101,332,1660.0,5.0,613.2505080810045,807.342243268805,2.4081490067249143,5.545762514790838e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100333,101,333,1665.0,5.0,609.5357237980775,810.6889397923682,2.4083838389179184,3.847511547715718e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100334,101,334,1670.0,5.0,605.8202957564151,814.0349216246678,2.408533757772833,2.1492417736037636e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100335,101,335,1675.0,5.0,602.1045081673888,817.3805041725344,2.408598762982727,4.509650253158039e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100336,101,336,1680.0,5.0,598.3886451418579,820.7260029357233,2.408578854085998,-1.2473232667219428e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100337,101,337,1685.0,5.0,594.6729907712715,824.0717334353554,2.4084740303878873,-2.9456277888218537e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100338,101,338,1690.0,5.0,590.9578292088195,827.4180111424023,2.4082842909673015,-4.643952824995515e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100339,101,339,1695.0,5.0,587.2434447504878,830.7651514060657,2.408009634713535,-6.342301564914334e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100340,101,340,1700.0,5.0,583.5301219158958,834.1134693819023,2.407650060391076,-8.040675645083829e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100341,101,341,1705.0,5.0,579.8181455287837,837.4632799595572,2.407205566737024,-9.7390745154108e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100342,101,342,1710.0,5.0,576.107800797022,840.8148976899561,2.406676152581677,-0.00011437494861458571,straight,1011,False,True,OSM-derived smoothed centreline
10100343,101,343,1715.0,5.0,572.3993733920123,844.1686367118166,2.40606181700631,-0.00013135929857678767,straight,1011,False,True,OSM-derived smoothed centreline
10100344,101,344,1720.0,5.0,568.6931495273468,847.5248106773391,2.4053625595408707,-0.0001483435857670263,straight,1011,False,True,OSM-derived smoothed centreline
10100345,101,345,1725.0,5.0,564.9894159971578,850.8837326334742,2.4045784412796474,-0.0001652703058707766,straight,1011,False,True,OSM-derived smoothed centreline
10100346,101,346,1730.0,5.0,561.2884577427689,854.2457121837839,2.403712109446697,-0.00018049993845472827,straight,1011,False,True,OSM-derived smoothed centreline
10100347,101,347,1735.0,5.0,557.5905179150417,857.6110114779115,2.4027945930002454,-0.0001824450626304627,straight,1011,False,True,OSM-derived smoothed centreline
10100348,101,348,1740.0,5.0,553.8956056437124,860.9796346140993,2.401939076764521,-0.00015464826553597503,straight,1011,False,True,OSM-derived smoothed centreline
10100349,101,349,1745.0,5.0,550.2032720823603,864.3510841541128,2.401280577061656,-0.00010722583132377865,straight,1011,False,True,OSM-derived smoothed centreline
10100350,101,350,1750.0,5.0,546.5127424644147,867.7245083497232,2.40087213439804,-5.604432765604112e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100351,101,351,1755.0,5.0,542.8231581277587,871.0989664358189,2.4007203559745673,-4.665677629567629e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100352,101,352,1760.0,5.0,539.1336525114621,874.4735105951688,2.40082547774086,4.671429824087034e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100353,101,353,1765.0,5.0,535.443358816804,877.8471928835945,2.401187498249503,9.809383974684058e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100354,101,354,1770.0,5.0,531.7514109166121,881.2190647575444,2.40180641545567,0.00014947296274370406,straight,1011,False,True,OSM-derived smoothed centreline
10100355,101,355,1775.0,5.0,528.0569440936371,884.58817641465,2.402682214800247,0.00020083845022105442,straight,1011,False,True,OSM-derived smoothed centreline
10100356,101,356,1780.0,5.0,524.35909647971,887.9535769048553,2.403814090439427,0.0002516390523285011,straight,1011,False,True,OSM-derived smoothed centreline
10100357,101,357,1785.0,5.0,520.657025073952,891.3143303200031,2.4051891916465062,0.0002962912109250324,straight,1011,False,True,OSM-derived smoothed centreline
10100358,101,358,1790.0,5.0,516.9500066385497,894.6696260550424,2.40674426247426,0.0003217247431623725,straight,1011,False,True,OSM-derived smoothed centreline
10100359,101,359,1795.0,5.0,513.23762547053,898.0189873020705,2.4083703976465705,0.0003252670451032831,straight,1011,False,True,OSM-derived smoothed centreline
10100360,101,360,1800.0,5.0,509.5198341927968,901.3623423472999,2.4099580711544433,0.00030528328140280806,straight,1011,False,True,OSM-derived smoothed centreline
10100361,101,361,1805.0,5.0,505.79697549717514,904.7000539957903,2.4113855399648827,0.00026321599210335413,straight,1011,False,True,OSM-derived smoothed centreline
10100362,101,362,1810.0,5.0,502.06973615949846,908.0328732330868,2.4125789904534924,0.00021382661545034146,straight,1011,False,True,OSM-derived smoothed centreline
10100363,101,363,1815.0,5.0,498.3389362843103,911.3617064382124,2.4135229073969775,0.0001637271553900209,straight,1011,False,True,OSM-derived smoothed centreline
10100364,101,364,1820.0,5.0,494.6054125215468,914.6874844448962,2.4142162264217957,0.00011359881796368422,straight,1011,False,True,OSM-derived smoothed centreline
10100365,101,365,1825.0,5.0,490.87000030612677,918.0111413446476,2.4146588836746203,6.346326575180977e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100366,101,366,1830.0,5.0,487.13353360778746,921.3336127947534,2.414850854955863,1.3325207782201159e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100367,101,367,1835.0,5.0,483.3968455468855,924.6558352928554,2.4147921390905673,-3.681083440782753e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100368,101,368,1840.0,5.0,479.66076902313404,927.9787454655068,2.4144827573456387,-8.694037942224409e-05,straight,1011,False,True,OSM-derived smoothed centreline
10100369,101,369,1845.0,5.0,475.92613734516175,931.3032793577893,2.413922753602565,-0.00013705883770451758,straight,1011,False,True,OSM-derived smoothed centreline
10100370,101,370,1850.0,5.0,472.1937848572982,934.6303717205851,2.4131121952773538,-0.00018716135976488664,straight,1011,False,True,OSM-derived smoothed centreline
10100371,101,371,1855.0,5.0,468.46454755997695,937.9609552921191,2.412051174987796,-0.00023724268869576492,straight,1011,False,True,OSM-derived smoothed centreline
10100372,101,372,1860.0,5.0,464.73926372012323,941.2959600704378,2.4107398129701503,-0.00028729700908450295,straight,1011,False,True,OSM-derived smoothed centreline
10100373,101,373,1865.0,5.0,461.01877446784533,944.6363125735456,2.4091782602339284,-0.00033731780167068227,straight,1011,False,True,OSM-derived smoothed centreline
10100374,101,374,1870.0,5.0,457.30392437569685,947.9829350840234,2.4073667024541283,-0.00038729769529924005,straight,1011,False,True,OSM-derived smoothed centreline
10100375,101,375,1875.0,5.0,453.5955620121526,951.3367448700408,2.4053053755690783,-0.000437213313760956,straight,1011,False,True,OSM-derived smoothed centreline
10100376,101,376,1880.0,5.0,449.8945393610572,954.6986521657725,2.402995944481953,-0.00048598808971953895,straight,1011,False,True,OSM-derived smoothed centreline
10100377,101,377,1885.0,5.0,446.20167767592994,958.0695214575871,2.4004702626224783,-0.0005178208111001573,straight,1011,False,True,OSM-derived smoothed centreline
10100378,101,378,1890.0,5.0,442.51745227156687,961.4498276976591,2.397940450926603,-0.0004766397355503807,straight,1011,False,True,OSM-derived smoothed centreline
10100379,101,379,1895.0,5.0,438.84115728570424,964.8387576878766,2.3958622160150376,-0.00034345974145913585,straight,1011,False,True,OSM-derived smoothed centreline
10100380,101,380,1900.0,5.0,435.170643957663,968.2339496541557,2.394558886927533,-0.00017618676467236007,straight,1011,False,True,OSM-derived smoothed centreline
10100381,101,381,1905.0,5.0,431.5031195171918,971.6323704706828,2.394104833636938,-5.383311508867652e-06,straight,1011,False,True,OSM-derived smoothed centreline
10100382,101,382,1910.0,5.0,427.83568650979555,975.0308899712621,2.3945051232989822,0.00016550317700016353,straight,1011,False,True,OSM-derived smoothed centreline
10100383,101,383,1915.0,5.0,424.16544254958677,978.4263731627236,2.3957599693695304,0.000336452385328281,straight,1011,False,True,OSM-derived smoothed centreline
10100384,101,384,1920.0,5.0,420.4894919266364,981.8156766449778,2.3978698728287298,0.0005075377981357304,straight,1011,False,True,OSM-derived smoothed centreline
10100385,101,385,1925.0,5.0,416.80495251613036,985.1956399171754,2.4008356755175626,0.0006788212485897108,straight,1011,False,True,OSM-derived smoothed centreline
10100386,101,386,1930.0,5.0,413.1089629205086,988.5630768746335,2.404658486895526,0.0008503469191498687,straight,1011,False,True,OSM-derived smoothed centreline
10100387,101,387,1935.0,5.0,409.39869004676837,991.9147676954229,2.4093395806012463,0.0010221352510923862,straight,1011,False,True,OSM-derived smoothed centreline
10100388,101,388,1940.0,5.0,405.6713372563069,995.2474512623966,2.414880260323905,0.0011941767590352027,straight,1011,False,True,OSM-derived smoothed centreline
10100389,101,389,1945.0,5.0,401.9241532152399,998.5578182790168,2.421281694512903,0.0013664257577982698,straight,1011,False,True,OSM-derived smoothed centreline
10100390,101,390,1950.0,5.0,398.1544415601309,1001.8425052521224,2.42854471960215,0.001538794052228774,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100391,101,391,1955.0,5.0,394.35957147672985,1005.0980895309763,2.4366696117189686,0.0017111446528939554,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100392,101,392,1960.0,5.0,390.53698926698786,1008.3210856087027,2.4456558278497473,0.0018832910499168869,fast_corner,1011,False,True,OSM-derived smoothed centreline
10100393,101,393,1965.0,5.0,386.684228049028,1011.5079393772148,2.455506556504201,0.0020596181467481514,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100394,101,394,1970.0,5.0,382.7987269871633,1014.6547860095837,2.466441088680059,0.0023796267782661184,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100395,101,395,1975.0,5.0,378.874664097631,1017.7533833644732,2.4811837763801448,0.003888399287632719,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100396,101,396,1980.0,5.0,374.88745442240224,1020.7700850555713,2.5102296675640123,0.00823655284344959,corner,1012,False,True,OSM-derived smoothed centreline
10100397,101,397,1985.0,5.0,370.77794233625855,1023.6171252457425,2.566034576340208,0.013900623088057647,corner,1012,False,True,OSM-derived smoothed centreline
10100398,101,398,1990.0,5.0,366.4862230403836,1026.180253233917,2.6412380154187303,0.014870890691438826,corner,1012,False,True,OSM-derived smoothed centreline
10100399,101,399,1995.0,5.0,362.0211639760702,1028.4285876259826,2.705391325710639,0.010824220406956651,corner,1012,False,True,OSM-derived smoothed centreline
10100400,101,400,2000.0,5.0,357.4354463832585,1030.4199345613797,2.7595364582891184,0.011981708350761613,corner,1012,False,True,OSM-derived smoothed centreline
10100401,101,401,2005.0,5.0,352.73961497198735,1032.1347860053959,2.823853091152832,0.012486087698715172,corner,1012,False,True,OSM-derived smoothed centreline
10100402,101,402,2010.0,5.0,347.94773117705444,1033.5602055483585,2.8791788401629694,0.01043757273140527,corner,1012,False,True,OSM-derived smoothed centreline
10100403,101,403,2015.0,5.0,343.08511383545755,1034.7212777838872,2.9380262308445455,0.013699634395001152,corner,1012,False,True,OSM-derived smoothed centreline
10100404,101,404,2020.0,5.0,338.1545231105174,1035.5436398274962,3.0182985253538464,0.017821888443709587,corner,1012,False,True,OSM-derived smoothed centreline
10100405,101,405,2025.0,5.0,333.17213910211206,1035.9468485070945,3.098646186107115,0.01236980210874622,corner,1012,False,True,OSM-derived smoothed centreline
10100406,101,406,2030.0,5.0,328.1733932454522,1036.0414147016395,-3.14115155488307,0.007059561125066275,corner,1012,False,True,OSM-derived smoothed centreline
10100407,101,407,2035.0,5.0,323.1750320666781,1035.9324842969286,-3.0934682392442,0.01258350594871558,corner,1012,False,True,OSM-derived smoothed centreline
10100408,101,408,2040.0,5.0,318.1927680005401,1035.5231677162478,-3.0252410215248124,0.013384154602096214,corner,1012,False,True,OSM-derived smoothed centreline
10100409,101,409,2045.0,5.0,313.2487559506057,1034.7825502407507,-2.9605368297744232,0.013503155405145862,corner,1012,False,True,OSM-derived smoothed centreline
10100410,101,410,2050.0,5.0,308.36764421393605,1033.7039306135905,-2.88576341095008,0.01554995731402864,corner,1012,False,True,OSM-derived smoothed centreline
10100411,101,411,2055.0,5.0,303.58142981066624,1032.2610781216474,-2.813712940973413,0.013617970271297233,corner,1012,False,True,OSM-derived smoothed centreline
10100412,101,412,2060.0,5.0,298.9085567989773,1030.4851749199072,-2.741594885361509,0.015115395641628598,corner,1012,False,True,OSM-derived smoothed centreline
10100413,101,413,2065.0,5.0,294.37948649786733,1028.3693301159842,-2.6681046505330253,0.014786198113984253,corner,1012,False,True,OSM-derived smoothed centreline
10100414,101,414,2070.0,5.0,290.0298220312607,1025.9067206034358,-2.5783161082714074,0.022144780814569418,corner,1012,False,True,OSM-derived smoothed centreline
10100415,101,415,2075.0,5.0,285.97412374499146,1022.9878093551505,-2.4542856084540543,0.025604913284598962,corner,1012,False,True,OSM-derived smoothed centreline
10100416,101,416,2080.0,5.0,282.3107647611047,1019.5889388330489,-2.3374434031003486,0.020497102178562546,corner,1012,False,True,OSM-derived smoothed centreline
10100417,101,417,2085.0,5.0,279.0227530025839,1015.824576305548,-2.2398934720899444,0.020810988541408604,corner,1012,False,True,OSM-derived smoothed centreline
10100418,101,418,2090.0,5.0,276.1591534050933,1011.7296069785448,-2.1159564186550472,0.027822843219516103,corner,1012,False,True,OSM-derived smoothed centreline
10100419,101,419,2095.0,5.0,273.8684566448843,1007.2893695973111,-1.980283374073939,0.02579256003808244,corner,1012,False,True,OSM-derived smoothed centreline
10100420,101,420,2100.0,5.0,272.1807302389969,1002.5864781084591,-1.8489096624026407,0.0271775479560906,corner,1012,False,True,OSM-derived smoothed centreline
10100421,101,421,2105.0,5.0,271.1200530493474,997.7033558086662,-1.7278963733575192,0.018444773205242914,corner,1012,False,True,OSM-derived smoothed centreline
10100422,101,422,2110.0,5.0,270.50336328930683,992.7421506310857,-1.6723622451244335,0.00510814616997563,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100423,101,423,2115.0,5.0,270.036506927527,987.7640258049701,-1.659321208073852,0.0012579960029814351,straight,1012,False,True,OSM-derived smoothed centreline
10100424,101,424,2120.0,5.0,269.60693907985365,982.7825169176148,-1.6547646802255183,0.000680275398031363,straight,1012,False,True,OSM-derived smoothed centreline
10100425,101,425,2125.0,5.0,269.1946146102814,977.7995483613228,-1.6522321813991476,0.000334984164982708,straight,1012,False,True,OSM-derived smoothed centreline
10100426,101,426,2130.0,5.0,268.7906379190664,972.8158949416076,-1.6514126269840046,-7.193615905759901e-06,straight,1012,False,True,OSM-derived smoothed centreline
10100427,101,427,2135.0,5.0,268.3864815125926,967.8322561177655,-1.6523044875656536,-0.000349591540975988,straight,1012,False,True,OSM-derived smoothed centreline
10100428,101,428,2140.0,5.0,267.9736140554917,962.8493325969787,-1.6549090033692413,-0.0006922617790164812,straight,1012,False,True,OSM-derived smoothed centreline
10100429,101,429,2145.0,5.0,267.5435012789011,957.8678704003122,-1.6592275749545773,-0.0010352079553302234,straight,1012,False,True,OSM-derived smoothed centreline
10100430,101,430,2150.0,5.0,267.0876100570945,952.8887047778666,-1.6652613967443355,-0.0013783360537222493,straight,1012,False,True,OSM-derived smoothed centreline
10100431,101,431,2155.0,5.0,266.5974156841088,947.9128039265921,-1.6730108470364702,-0.001721405509280865,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100432,101,432,2160.0,5.0,266.06440730559837,942.9413129380044,-1.6824817733088373,-0.0020705678209982756,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100433,101,433,2165.0,5.0,265.4796367077575,937.9756529038704,-1.6940117146143074,-0.0026375774888604863,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100434,101,434,2170.0,5.0,264.8257399395456,933.0186580631521,-1.7118811532328837,-0.005074206577977091,fast_corner,1012,False,True,OSM-derived smoothed centreline
10100435,101,435,2175.0,5.0,264.0365879584564,928.0816560966697,-1.752355130736076,-0.011784609251533745,corner,1012,False,True,OSM-derived smoothed centreline
10100436,101,436,2180.0,5.0,262.9550594433359,923.2013455788639,-1.8322742296499155,-0.019931637076990215,corner,1012,False,True,OSM-derived smoothed centreline
10100437,101,437,2185.0,5.0,261.4026974617927,918.451101643029,-1.9442475917482753,-0.023734330788447496,corner,1012,False,True,OSM-derived smoothed centreline
10100438,101,438,2190.0,5.0,259.3140490341484,913.9110588471598,-2.0567588207728664,-0.020302978816161683,corner,1012,False,True,OSM-derived smoothed centreline
10100439,101,439,2195.0,5.0,256.7789344117869,909.6031627882138,-2.1441332650949856,-0.014981142587019252,corner,1012,False,True,OSM-derived smoothed centreline
10100440,101,440,2200.0,5.0,253.9188875462023,905.5031458486765,-2.215557148691685,-0.014951080339957436,corner,1012,False,True,OSM-derived smoothed centreline
10100441,101,441,2205.0,5.0,250.74773709822634,901.6395505180085,-2.3060543347852174,-0.02111063035857706,corner,1012,False,True,OSM-derived smoothed centreline
10100442,101,442,2210.0,5.0,247.20794824455024,898.1111450297008,-2.405412510344909,-0.016432389791017295,corner,1012,False,True,OSM-derived smoothed centreline
10100443,101,443,2215.0,5.0,243.38693531296718,894.8876390565545,-2.4732408353431525,-0.013020293120835308,corner,1012,False,True,OSM-derived smoothed centreline
10100444,101,444,2220.0,5.0,239.34806694988208,891.9425349399421,-2.556809655230869,-0.02102301923608806,corner,1012,False,True,OSM-derived smoothed centreline
10100445,101,445,2225.0,5.0,235.0345083708922,889.4189882586388,-2.6667775812267385,-0.019941894374100655,corner,1012,False,True,OSM-derived smoothed centreline
10100446,101,446,2230.0,5.0,230.49519476561701,887.325669648721,-2.747552817458839,-0.014799507504338453,corner,1012,False,True,OSM-derived smoothed centreline
10100447,101,447,2235.0,5.0,225.80069751346807,885.6099976699771,-2.8429934543121864,-0.023959456869282178,corner,1012,False,True,OSM-derived smoothed centreline
10100448,101,448,2240.0,5.0,220.94262109275596,884.4404142211292,-2.9661833032297924,-0.02229847607923347,corner,1012,False,True,OSM-derived smoothed centreline
10100449,101,449,2245.0,5.0,215.98465573932845,883.8059379677999,-3.0565133687058044,-0.015563861447177075,corner,1012,False,True,OSM-derived smoothed centreline
10100450,101,450,2250.0,5.0,210.990919438044,883.5874672127619,3.14007830998746,-0.019866124158204507,corner,1012,False,True,OSM-derived smoothed centreline
10100451,101,451,2255.0,5.0,206.00074227468517,883.8600686129414,3.0311753332507667,-0.023280570929129437,corner,1012,False,True,OSM-derived smoothed centreline
10100452,101,452,2260.0,5.0,201.07560943310799,884.7052674003169,2.9119727306152066,-0.023256605670113582,corner,1012,False,True,OSM-derived smoothed centreline
10100453,101,453,2265.0,5.0,196.27616163567748,886.0998824111259,2.8113420197951697,-0.016709957692262942,corner,1012,False,True,OSM-derived smoothed centreline
10100454,101,454,2270.0,5.0,191.61278398197825,887.9004503660522,2.7371288346927134,-0.013975887408568477,corner,1012,False,True,OSM-derived smoothed centreline
10100455,101,455,2275.0,5.0,187.0905727628053,890.0309303190988,2.663780796752592,-0.01601110518305009,corner,1012,False,True,OSM-derived smoothed centreline
10100456,101,456,2280.0,5.0,182.75513487219123,892.5185105531169,2.5746670901867184,-0.019480693644073746,corner,1012,False,True,OSM-derived smoothed centreline
10100457,101,457,2285.0,5.0,178.6823274237714,895.4150841401748,2.469658833627048,-0.022299103470770767,corner,1012,False,True,OSM-derived smoothed centreline
10100458,101,458,2290.0,5.0,174.9500540322063,898.7386086644264,2.3598631500107965,-0.020735278818027447,corner,1012,False,True,OSM-derived smoothed centreline
10100459,101,459,2295.0,5.0,171.5795715880888,902.4293665972597,2.264487498435014,-0.017637024090632704,corner,1012,False,True,OSM-derived smoothed centreline
10100460,101,460,2300.0,5.0,168.54990639934508,906.4051830308257,2.1807163686614004,-0.016002515777853728,corner,1012,False,True,OSM-derived smoothed centreline
10100461,101,461,2305.0,5.0,165.84792456857394,910.6108335818928,2.1035830555162205,-0.015484425867075366,corner,1012,False,True,OSM-derived smoothed centreline
